index,EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
395,692040,20171028,90.0,z,DES survey hex 308+6 tiling 8,1.102
396,691927,20171028,90.0,z,DES survey hex -33-552 tiling 9,1.103
397,682014,20170926,90.0,z,DES survey hex -28-4 tiling 7,1.104
398,674334,20170901,90.0,z,DES survey hex -271-410 tiling 8,1.107
399,680710,20170923,90.0,z,DES survey hex -378-592 tiling 7,1.107
400,682441,20170927,90.0,z,DES survey hex 4-521 tiling 8,1.107
401,677406,20170913,90.0,z,DES survey hex 311-247 tiling 7,1.108
402,677406,20170913,90.0,z,DES survey hex 311-247 tiling 7,1.108
403,677406,20170913,90.0,z,DES survey hex 311-247 tiling 7,1.108
404,691996,20171028,90.0,z,DES survey hex -75-440 tiling 9,1.108
405,680660,20170923,90.0,z,DES survey hex -458-471 tiling 8,1.109
406,691917,20171028,90.0,z,DES survey hex -114-481 tiling 9,1.114
407,693124,20171031,90.0,z,DES survey hex 485-146 tiling 8,1.117
408,692005,20171028,90.0,z,DES survey hex -87-603 tiling 9,1.117
409,681965,20170926,90.0,z,DES survey hex -299-14 tiling 7,1.118
410,691193,20171026,90.0,z,DES survey hex 3-613 tiling 8,1.119
411,672795,20170827,90.0,z,DES survey hex 212+47 tiling 8,1.119
412,672795,20170827,90.0,z,DES survey hex 212+47 tiling 8,1.119
413,677396,20170913,90.0,z,DES survey hex 419-45 tiling 7,1.119
414,691199,20171026,90.0,z,DES survey hex -8-562 tiling 8,1.12
415,681899,20170926,90.0,z,DES survey hex -483-440 tiling 9,1.12
416,691557,20171027,90.0,z,DES survey hex 62-247 tiling 9,1.121
417,681992,20170926,90.0,z,DES survey hex -235-14 tiling 8,1.121
418,672773,20170827,90.0,z,DES survey hex 228+37 tiling 8,1.122
419,677380,20170913,90.0,z,DES survey hex 435-95 tiling 9,1.123
420,691216,20171026,90.0,z,DES survey hex 53-542 tiling 9,1.124
421,680716,20170923,90.0,z,DES survey hex -360-633 tiling 7,1.127
422,680887,20170923,90.0,z,DES survey hex 132-24 tiling 8,1.128
423,680713,20170923,90.0,z,DES survey hex -352-582 tiling 7,1.128
424,692019,20171028,90.0,z,DES survey hex 76-572 tiling 7,1.129
425,691997,20171028,90.0,z,DES survey hex -55-430 tiling 9,1.129
426,689613,20171021,90.0,z,DES survey hex -321-450 tiling 9,1.129
427,691910,20171028,90.0,z,DES survey hex -111-501 tiling 9,1.131
428,674340,20170901,90.0,z,DES survey hex -297-440 tiling 8,1.131
429,686461,20171012,90.0,z,DES survey hex -355-420 tiling 8,1.131
430,682021,20170926,90.0,z,DES survey hex 4-4 tiling 7,1.133
431,686460,20171012,90.0,z,DES survey hex -347-461 tiling 8,1.136
432,692004,20171028,90.0,z,DES survey hex -59-592 tiling 9,1.14
433,691948,20171028,90.0,z,DES survey hex 14-481 tiling 9,1.141
434,689599,20171021,90.0,z,DES survey hex -421-410 tiling 9,1.144
435,691178,20171026,90.0,z,DES survey hex 68-4 tiling 8,1.151
436,677374,20170913,90.0,z,DES survey hex 454-552 tiling 7,1.151
437,686444,20171012,90.0,z,DES survey hex -370-450 tiling 8,1.152
438,682465,20170927,90.0,z,DES survey hex 26-420 tiling 8,1.153
439,691157,20171026,90.0,z,DES survey hex 61-268 tiling 8,1.154
440,680659,20170923,90.0,z,DES survey hex -460-450 tiling 8,1.154
441,686459,20171012,90.0,z,DES survey hex -321-450 tiling 8,1.156
442,680714,20170923,90.0,z,DES survey hex -344-603 tiling 7,1.157
443,680702,20170923,90.0,z,DES survey hex -406-603 tiling 7,1.159
444,691947,20171028,90.0,z,DES survey hex -12-491 tiling 9,1.163
445,680651,20170923,90.0,z,DES survey hex -528-440 tiling 9,1.165
446,692329,20171029,90.0,z,DES survey hex 114-298 tiling 7,1.166
447,691936,20171028,90.0,z,DES survey hex 4-521 tiling 9,1.167
448,692008,20171028,90.0,z,DES survey hex -72-643 tiling 9,1.168
449,691559,20171027,90.0,z,DES survey hex 60-288 tiling 9,1.169
450,674341,20170901,90.0,z,DES survey hex -294-420 tiling 8,1.171
451,681963,20170926,90.0,z,DES survey hex -331-14 tiling 7,1.175
452,677362,20170913,90.0,z,DES survey hex 228+16 tiling 9,1.175
453,692014,20171028,90.0,z,DES survey hex 27-643 tiling 9,1.176
454,681947,20170926,90.0,z,DES survey hex -379-4 tiling 7,1.177
455,686490,20171012,90.0,z,DES survey hex -214-582 tiling 8,1.178
456,682450,20170927,90.0,z,DES survey hex 40-471 tiling 8,1.178
457,692003,20171028,90.0,z,DES survey hex -40-633 tiling 9,1.179
458,677378,20170913,90.0,z,DES survey hex 451-65 tiling 8,1.18
459,677378,20170913,90.0,z,DES survey hex 451-65 tiling 8,1.18
460,691558,20171027,90.0,z,DES survey hex 61-268 tiling 9,1.181
461,682446,20170927,90.0,z,DES survey hex 10-501 tiling 8,1.183
462,689707,20171021,90.0,z,DES survey hex 132+16 tiling 9,1.183
463,677384,20170913,90.0,z,DES survey hex 323-45 tiling 7,1.186
464,682011,20170926,90.0,z,DES survey hex -44+6 tiling 7,1.186
465,692007,20171028,90.0,z,DES survey hex -111-633 tiling 9,1.188
466,682449,20170927,90.0,z,DES survey hex 14-481 tiling 8,1.189
467,681553,20170925,90.0,z,DES survey hex -258-653 tiling 7,1.19
468,691944,20171028,90.0,z,DES survey hex -33-481 tiling 9,1.19
469,692002,20171028,90.0,z,DES survey hex -35-623 tiling 9,1.192
470,691160,20171026,90.0,z,DES survey hex 81-217 tiling 9,1.193
471,681560,20170925,90.0,z,DES survey hex -151-603 tiling 7,1.194
472,692013,20171028,90.0,z,DES survey hex 34-623 tiling 9,1.194
473,693049,20171031,90.0,z,DES survey hex 286-481 tiling 9,1.196
474,677376,20170913,90.0,z,DES survey hex 115-197 tiling 8,1.197
475,681544,20170925,90.0,z,DES survey hex -250-613 tiling 7,1.197
476,680699,20170923,90.0,z,DES survey hex -436-613 tiling 7,1.2
477,680652,20170923,90.0,z,DES survey hex -482-461 tiling 8,1.204
478,682102,20170926,90.0,z,DES survey hex 148-14 tiling 9,1.205
479,682023,20170926,90.0,z,DES survey hex 20+6 tiling 7,1.206
480,672775,20170827,90.0,z,DES survey hex 228+16 tiling 8,1.207
481,682020,20170926,90.0,z,DES survey hex 4+16 tiling 7,1.208
482,680703,20170923,90.0,z,DES survey hex -399-623 tiling 7,1.208
483,691156,20171026,90.0,z,DES survey hex 60-288 tiling 8,1.21
484,686467,20171012,90.0,z,DES survey hex -379-410 tiling 8,1.212
485,672796,20170827,90.0,z,DES survey hex 196+37 tiling 8,1.216
486,689706,20171021,90.0,z,DES survey hex 132-4 tiling 9,1.217
487,691556,20171027,90.0,z,DES survey hex 80-237 tiling 9,1.218
488,692020,20171028,90.0,z,DES survey hex 104-603 tiling 7,1.218
489,682459,20170927,90.0,z,DES survey hex 22-440 tiling 8,1.222
490,681545,20170925,90.0,z,DES survey hex -280-603 tiling 7,1.223
491,682461,20170927,90.0,z,DES survey hex 46-430 tiling 8,1.228
492,672774,20170827,90.0,z,DES survey hex 244+26 tiling 8,1.23
493,681691,20170925,90.0,z,DES survey hex 100-643 tiling 9,1.232
494,682026,20170926,90.0,z,DES survey hex 36+37 tiling 7,1.242
495,680705,20170923,90.0,z,DES survey hex -391-643 tiling 7,1.245
496,680889,20170923,90.0,z,DES survey hex 132-45 tiling 8,1.247
497,672776,20170827,90.0,z,DES survey hex 228-4 tiling 8,1.248
498,680656,20170923,90.0,z,DES survey hex -462-430 tiling 8,1.249
499,691158,20171026,90.0,z,DES survey hex 79-258 tiling 8,1.249
500,692041,20171028,90.0,z,DES survey hex 323+37 tiling 8,1.249
501,681566,20170925,90.0,z,DES survey hex -93-582 tiling 8,1.255
502,672798,20170827,90.0,z,DES survey hex 196+16 tiling 8,1.255
503,681571,20170925,90.0,z,DES survey hex -50-613 tiling 8,1.256
504,689702,20171021,90.0,z,DES survey hex 66-633 tiling 9,1.257
505,681576,20170925,90.0,z,DES survey hex -73-552 tiling 8,1.257
506,680709,20170923,90.0,z,DES survey hex -370-613 tiling 7,1.261
507,682009,20170926,90.0,z,DES survey hex -92-4 tiling 8,1.268
508,682006,20170926,90.0,z,DES survey hex -108+6 tiling 8,1.271
509,682077,20170926,90.0,z,DES survey hex 164+37 tiling 9,1.274
510,691555,20171027,90.0,z,DES survey hex 79-258 tiling 9,1.274
511,682077,20170926,90.0,z,DES survey hex 164+37 tiling 9,1.274
512,677360,20170913,90.0,z,DES survey hex 196+37 tiling 9,1.279
513,681922,20170926,90.0,z,DES survey hex -505-511 tiling 9,1.279
514,692042,20171028,90.0,z,DES survey hex 339+47 tiling 8,1.281
515,691159,20171026,90.0,z,DES survey hex 80-237 tiling 8,1.281
516,682002,20170926,90.0,z,DES survey hex -140+6 tiling 8,1.283
517,682462,20170927,90.0,z,DES survey hex 49-410 tiling 8,1.283
518,672797,20170827,90.0,z,DES survey hex 212+26 tiling 8,1.286
519,682099,20170926,90.0,z,DES survey hex 132-65 tiling 9,1.286
520,688983,20171019,90.0,z,DES survey hex 100-65 tiling 9,1.286
521,681914,20170926,90.0,z,DES survey hex -552-471 tiling 9,1.286
522,682076,20170926,90.0,z,DES survey hex 164+16 tiling 9,1.291
523,688931,20171019,90.0,z,DES survey hex 132+16 tiling 8,1.295
524,681577,20170925,90.0,z,DES survey hex -98-562 tiling 8,1.295
525,680888,20170923,90.0,z,DES survey hex 148-34 tiling 8,1.295
526,689615,20171021,90.0,z,DES survey hex -230-430 tiling 8,1.307
527,682017,20170926,90.0,z,DES survey hex -12+6 tiling 7,1.311
528,682025,20170926,90.0,z,DES survey hex 4+37 tiling 7,1.317
529,681956,20170926,90.0,z,DES survey hex -331+6 tiling 7,1.321
530,678925,20170917,90.0,z,DES survey hex 196+16 tiling 9,1.323
531,689703,20171021,90.0,z,DES survey hex 100-24 tiling 8,1.327
532,682005,20170926,90.0,z,DES survey hex -124-4 tiling 8,1.327
533,677363,20170913,90.0,z,DES survey hex 212+6 tiling 9,1.328
534,682126,20170926,90.0,z,DES survey hex 116-34 tiling 8,1.331
535,681942,20170926,90.0,z,DES survey hex -395-14 tiling 7,1.331
536,689705,20171021,90.0,z,DES survey hex 116-14 tiling 9,1.332
537,677386,20170913,90.0,z,DES survey hex 334-176 tiling 7,1.332
538,681927,20170926,90.0,z,DES survey hex -456-491 tiling 8,1.334
539,681952,20170926,90.0,z,DES survey hex -363+6 tiling 7,1.334
540,680700,20170923,90.0,z,DES survey hex -441-592 tiling 7,1.338
541,680700,20170923,90.0,z,DES survey hex -441-592 tiling 7,1.338
542,680890,20170923,90.0,z,DES survey hex 148-55 tiling 8,1.342
543,682078,20170926,90.0,z,DES survey hex 164-4 tiling 9,1.344
544,682078,20170926,90.0,z,DES survey hex 164-4 tiling 9,1.344
545,677361,20170913,90.0,z,DES survey hex 212+26 tiling 9,1.347
546,682000,20170926,90.0,z,DES survey hex -156-4 tiling 8,1.349
547,682022,20170926,90.0,z,DES survey hex 4-24 tiling 7,1.352
548,689709,20171021,90.0,z,DES survey hex 132+37 tiling 9,1.357
549,681559,20170925,90.0,z,DES survey hex -149-623 tiling 7,1.358
550,681925,20170926,90.0,z,DES survey hex -504-532 tiling 9,1.362
551,681546,20170925,90.0,z,DES survey hex -316-613 tiling 7,1.363
552,681565,20170925,90.0,z,DES survey hex -125-572 tiling 8,1.366
553,681572,20170925,90.0,z,DES survey hex -59-592 tiling 8,1.369
554,681551,20170925,90.0,z,DES survey hex -182-653 tiling 7,1.372
555,681568,20170925,90.0,z,DES survey hex -111-633 tiling 7,1.372
556,681573,20170925,90.0,z,DES survey hex -66-572 tiling 8,1.378
557,681564,20170925,90.0,z,DES survey hex -184-572 tiling 8,1.381
558,681554,20170925,90.0,z,DES survey hex -293-643 tiling 7,1.384
559,677343,20170913,90.0,z,DES survey hex 228+37 tiling 9,1.386
560,681558,20170925,90.0,z,DES survey hex -145-643 tiling 7,1.396
561,681938,20170926,90.0,z,DES survey hex -411-471 tiling 8,1.397
562,681951,20170926,90.0,z,DES survey hex -395+6 tiling 7,1.398
563,682456,20170927,90.0,z,DES survey hex -2-450 tiling 8,1.402
564,681567,20170925,90.0,z,DES survey hex -87-603 tiling 8,1.403
565,682024,20170926,90.0,z,DES survey hex 20+26 tiling 7,1.412
566,682010,20170926,90.0,z,DES survey hex -60-4 tiling 7,1.422
567,689704,20171021,90.0,z,DES survey hex 100-4 tiling 8,1.424
568,681941,20170926,90.0,z,DES survey hex -427-14 tiling 7,1.424
569,681921,20170926,90.0,z,DES survey hex -530-501 tiling 9,1.429
570,688957,20171019,90.0,z,DES survey hex 116-55 tiling 9,1.433
571,682074,20170926,90.0,z,DES survey hex 148+47 tiling 8,1.438
572,681574,20170925,90.0,z,DES survey hex -41-562 tiling 8,1.445
573,681933,20170926,90.0,z,DES survey hex -433-481 tiling 8,1.45
574,689708,20171021,90.0,z,DES survey hex 116+6 tiling 9,1.451
575,681575,20170925,90.0,z,DES survey hex -33-552 tiling 8,1.454
576,681547,20170925,90.0,z,DES survey hex -286-623 tiling 7,1.457
577,681918,20170926,90.0,z,DES survey hex -529-481 tiling 9,1.46
578,677385,20170913,90.0,z,DES survey hex 353-146 tiling 7,1.462
579,677385,20170913,90.0,z,DES survey hex 353-146 tiling 7,1.462
580,677385,20170913,90.0,z,DES survey hex 353-146 tiling 7,1.462
581,681552,20170925,90.0,z,DES survey hex -219-643 tiling 7,1.465
582,681569,20170925,90.0,z,DES survey hex -105-653 tiling 7,1.468
583,680841,20170923,90.0,z,DES survey hex 180+6 tiling 9,1.491
584,677387,20170913,90.0,z,DES survey hex 333-197 tiling 7,1.498
585,677387,20170913,90.0,z,DES survey hex 333-197 tiling 7,1.498
586,677387,20170913,90.0,z,DES survey hex 333-197 tiling 7,1.498
587,681550,20170925,90.0,z,DES survey hex -183-633 tiling 7,1.499
588,677344,20170913,90.0,z,DES survey hex 244+26 tiling 9,1.501
589,677356,20170913,90.0,z,DES survey hex 180+47 tiling 8,1.501
590,681549,20170925,90.0,z,DES survey hex -217-623 tiling 7,1.503
591,688956,20171019,90.0,z,DES survey hex 116+6 tiling 8,1.522
592,681563,20170925,90.0,z,DES survey hex -184-592 tiling 8,1.525
593,682075,20170926,90.0,z,DES survey hex 148+26 tiling 8,1.526
594,680891,20170923,90.0,z,DES survey hex 164-65 tiling 9,1.546
595,680842,20170923,90.0,z,DES survey hex 180+26 tiling 9,1.556
596,688982,20171019,90.0,z,DES survey hex 98-207 tiling 8,1.561
597,681548,20170925,90.0,z,DES survey hex -254-633 tiling 7,1.563
598,682098,20170926,90.0,z,DES survey hex 116-55 tiling 8,1.567
599,677355,20170913,90.0,z,DES survey hex 180+26 tiling 8,1.58
600,677353,20170913,90.0,z,DES survey hex 180+6 tiling 8,1.594
601,682097,20170926,90.0,z,DES survey hex 98-207 tiling 9,1.599
602,677349,20170913,90.0,z,DES survey hex 180-14 tiling 8,1.617
603,688955,20171019,90.0,z,DES survey hex 116-14 tiling 8,1.623
604,688981,20171019,90.0,z,DES survey hex 100-643 tiling 8,1.667
605,688980,20171019,90.0,z,DES survey hex 102-623 tiling 8,1.674
606,677351,20170913,90.0,z,DES survey hex 148-14 tiling 8,1.679
607,677345,20170913,90.0,z,DES survey hex 244+6 tiling 9,1.709
608,677345,20170913,90.0,z,DES survey hex 244+6 tiling 9,1.709
609,677348,20170913,90.0,z,DES survey hex 196-24 tiling 8,1.726
610,677350,20170913,90.0,z,DES survey hex 164-24 tiling 8,1.768
611,677354,20170913,90.0,z,DES survey hex 196-4 tiling 8,1.791
612,688932,20171019,90.0,z,DES survey hex 132+37 tiling 8,1.854
613,677352,20170913,90.0,z,DES survey hex 164-4 tiling 8,1.939
614,680843,20170923,90.0,z,DES survey hex 180-55 tiling 9,1.961
