EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
692302,20171029,90.00000000,z,DES survey hex -208-440 tiling 9,0.97600000
692337,20171029,90.00000000,z,DES survey hex 150-237 tiling 7,0.97700000
680664,20170923,90.00000000,z,DES survey hex -594-582 tiling 9,0.97700000
692384,20171029,90.00000000,z,DES survey hex 71-400 tiling 8,0.97800000
692384,20171029,90.00000000,z,DES survey hex 71-400 tiling 8,0.97800000
675594,20170907,90.00000000,z,DES survey hex -549-430 tiling 9,0.97800000
693016,20171031,90.00000000,z,DES survey hex 301-176 tiling 7,0.97800000
693058,20171031,90.00000000,z,DES survey hex 157-461 tiling 8,0.97800000
693007,20171031,90.00000000,z,DES survey hex 205-288 tiling 7,0.97900000
693190,20171031,90.00000000,z,DES survey hex 453-430 tiling 8,0.97900000
677391,20170913,90.00000000,z,DES survey hex 261-65 tiling 8,0.98000000
692379,20171029,90.00000000,z,DES survey hex 261-85 tiling 8,0.98000000
692975,20171031,90.00000000,z,DES survey hex -336-582 tiling 9,0.98100000
692358,20171029,90.00000000,z,DES survey hex 115-217 tiling 7,0.98100000
691896,20171028,90.00000000,z,DES survey hex -217-623 tiling 9,0.98100000
691197,20171026,90.00000000,z,DES survey hex 17-572 tiling 8,0.98100000
693120,20171031,90.00000000,z,DES survey hex 419-146 tiling 8,0.98200000
690820,20171025,90.00000000,z,DES survey hex -151-603 tiling 8,0.98200000
686480,20171012,90.00000000,z,DES survey hex -275-582 tiling 8,0.98300000
681230,20170924,90.00000000,z,DES survey hex 148+6 tiling 8,0.98300000
691998,20171028,90.00000000,z,DES survey hex -32-582 tiling 9,0.98300000
693008,20171031,90.00000000,z,DES survey hex 221-258 tiling 7,0.98300000
694710,20171109,90.00000000,z,DES survey hex 390-400 tiling 9,0.98300000
691942,20171028,90.00000000,z,DES survey hex -39-491 tiling 9,0.98600000
674338,20170901,90.00000000,z,DES survey hex -276-450 tiling 8,0.98800000
690816,20171025,90.00000000,z,DES wide hex 4+37 tiling 9,0.98800000
677365,20170913,90.00000000,z,DES survey hex 228-4 tiling 9,0.98800000
694370,20171108,90.00000000,z,DES survey hex 561-532 tiling 8,0.98800000
674328,20170901,90.00000000,z,DES survey hex -249-400 tiling 8,0.98900000
691953,20171028,90.00000000,z,DES survey hex 37-339 tiling 8,0.99000000
681541,20170925,90.00000000,z,DES survey hex -309-592 tiling 7,0.99000000
691175,20171026,90.00000000,z,DES survey hex 36-24 tiling 8,0.99000000
691179,20171026,90.00000000,z,DES survey hex 52+6 tiling 8,0.99100000
691893,20171028,90.00000000,z,DES survey hex -315-521 tiling 9,0.99100000
674339,20170901,90.00000000,z,DES survey hex -253-440 tiling 8,0.99200000
674339,20170901,90.00000000,z,DES survey hex -253-440 tiling 8,0.99200000
691895,20171028,90.00000000,z,DES survey hex -216-603 tiling 9,0.99300000
690821,20171025,90.00000000,z,DES survey hex -149-623 tiling 8,0.99300000
