EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
682003,20170926,90.00000000,i,DES survey hex -124-4 tiling 8,1.11000000
672077,20170825,90.00000000,i,DES wide hex 474-420 tiling 10,1.11000000
668050,20170816,90.00000000,i,DES survey hex -119-440 tiling 8,1.11200000
680762,20170923,90.00000000,i,DES survey hex -121-592 tiling 8,1.11300000
689807,20171021,90.00000000,i,DES survey hex 224-450 tiling 8,1.11300000
682015,20170926,90.00000000,i,DES survey hex -12+6 tiling 8,1.11300000
669983,20170820,90.00000000,i,DES survey hex -163-461 tiling 8,1.11300000
686427,20171012,90.00000000,i,DES survey hex -321-450 tiling 8,1.11500000
672081,20170825,90.00000000,i,DES wide hex 489-308 tiling 10,1.11500000
677281,20170913,90.00000000,i,DES survey hex -217-623 tiling 8,1.11700000
677279,20170913,90.00000000,i,DES survey hex -219-643 tiling 8,1.11800000
677279,20170913,90.00000000,i,DES survey hex -219-643 tiling 8,1.11800000
680492,20170922,90.00000000,i,DES survey hex -257-481 tiling 8,1.11800000
677225,20170913,90.00000000,i,DES survey hex -481-481 tiling 8,1.11900000
686457,20171012,90.00000000,i,DES survey hex -297-440 tiling 8,1.12000000
681944,20170926,90.00000000,i,DES survey hex -395-14 tiling 7,1.12100000
682457,20170927,90.00000000,i,DES survey hex -2-450 tiling 8,1.12100000
678855,20170917,90.00000000,i,DES survey hex -125-572 tiling 8,1.12200000
681289,20170924,90.00000000,i,DES survey hex 308-14 tiling 8,1.12200000
681556,20170925,90.00000000,i,DES survey hex -254-633 tiling 8,1.12300000
689813,20171021,90.00000000,i,DES survey hex 292-461 tiling 8,1.12400000
682460,20170927,90.00000000,i,DES survey hex 22-440 tiling 8,1.12400000
681924,20170926,90.00000000,i,DES survey hex -505-511 tiling 9,1.12500000
670452,20170821,90.00000000,i,DES survey hex 244+26 tiling 8,1.12600000
692065,20171028,90.00000000,i,DES survey hex 356-24 tiling 8,1.12700000
678802,20170917,90.00000000,i,DES survey hex -360-562 tiling 7,1.12700000
689811,20171021,90.00000000,i,DES survey hex 269-450 tiling 8,1.12800000
689292,20171020,90.00000000,i,DES survey hex 132-207 tiling 8,1.12900000
677271,20170913,90.00000000,i,DES survey hex -325-633 tiling 7,1.12900000
687539,20171015,90.00000000,i,DES survey hex -305-481 tiling 9,1.12900000
693203,20171031,90.00000000,i,DES survey hex 517-420 tiling 8,1.13000000
678902,20170917,90.00000000,i,DES survey hex 116-14 tiling 8,1.13100000
689654,20171021,90.00000000,i,DES survey hex -75-440 tiling 9,1.13100000
681713,20170925,90.00000000,i,DES survey hex 151-278 tiling 8,1.13100000
669997,20170820,90.00000000,i,DES survey hex -33-481 tiling 8,1.13200000
672777,20170827,90.00000000,i,DES survey hex 212-34 tiling 9,1.13300000
682039,20170926,90.00000000,i,DES survey hex 36+16 tiling 8,1.13300000
680704,20170923,90.00000000,i,DES survey hex -370-613 tiling 8,1.13600000
677269,20170913,90.00000000,i,DES survey hex -360-633 tiling 7,1.13800000
680657,20170923,90.00000000,i,DES survey hex -460-450 tiling 8,1.13800000
680811,20170923,90.00000000,i,DES survey hex 73-592 tiling 8,1.13900000
689661,20171021,90.00000000,i,DES survey hex 6-410 tiling 9,1.13900000
689295,20171020,90.00000000,i,DES survey hex 149-197 tiling 8,1.14000000
682041,20170926,90.00000000,i,DES survey hex 52+26 tiling 8,1.14000000
678999,20170917,90.00000000,i,DES survey hex 339-55 tiling 8,1.14200000
672762,20170827,90.00000000,i,DES survey hex 180-55 tiling 8,1.14200000
681689,20170925,90.00000000,i,DES survey hex 100-643 tiling 9,1.14300000
689745,20171021,90.00000000,i,DES survey hex 355-85 tiling 8,1.14300000
672397,20170826,90.00000000,i,DES survey hex 244-14 tiling 8,1.14300000
680439,20170922,90.00000000,i,DES survey hex -462-430 tiling 7,1.14400000
689713,20171021,90.00000000,i,DES survey hex 52+26 tiling 9,1.14500000
682463,20170927,90.00000000,i,DES survey hex 26-420 tiling 8,1.14500000
680668,20170923,90.00000000,i,DES survey hex -590-562 tiling 9,1.14600000
680650,20170923,90.00000000,i,DES survey hex -549-430 tiling 9,1.14600000
681292,20170924,90.00000000,i,DES survey hex 276-55 tiling 7,1.14700000
680523,20170922,90.00000000,i,DES survey hex -36-410 tiling 8,1.14700000
680758,20170923,90.00000000,i,DES survey hex -98-562 tiling 8,1.14700000
672734,20170827,90.00000000,i,DES survey hex 164+37 tiling 8,1.14800000
672716,20170827,90.00000000,i,DES survey hex 20+26 tiling 7,1.14800000
668705,20170817,90.00000000,i,DES survey hex 209-501 tiling 6,1.14800000
686433,20171012,90.00000000,i,DES survey hex -355-420 tiling 8,1.14900000
681661,20170925,90.00000000,i,DES survey hex 285-197 tiling 8,1.15000000
671988,20170825,90.00000000,i,DES survey hex -186-430 tiling 8,1.15000000
680739,20170923,90.00000000,i,DES survey hex -302-572 tiling 8,1.15000000
691204,20171026,90.00000000,i,DES survey hex 23-552 tiling 9,1.15000000
672079,20170825,90.00000000,i,DES wide hex 476-461 tiling 10,1.15000000
689646,20171021,90.00000000,i,DES survey hex -203+6 tiling 9,1.15200000
